sample_122,0.103,rechnen schnee,es gibt schnee schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_122_103ms.wav
sample_124,0.058,wetter wie-aussehen,das wetter ändert sich auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_124_58ms.wav
sample_128,0.070,woche wechselhaft,auch am montag wird es wechselhaft wechselhaft,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_128_70ms.wav
sample_130,0.105,kommen morgen,und das morgen morgen morgen morgen morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_130_105ms.wav
sample_131,0.139,land bisschen,im westen und sich das ein paar tropfen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_131_138ms.wav
sample_145,0.102,wetter morgen,und nun die wettervorhersage für morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_145_101ms.wav
sample_146,0.128,region sonne,sonst scheint verbreitet die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_146_128ms.wav
sample_148,0.095,region klar,sonst klart es klar,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_148_95ms.wav
sample_150,0.083,nebel sonne,abseits sonne und sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_150_82ms.wav
sample_153,0.081,sonne koennen,die sonne zeigt sich auch mal die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_153_80ms.wav
sample_155,0.047,nebel sonne,abseits sonne sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_155_46ms.wav
sample_160,0.042,schnee schneien,es schneit schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_160_42ms.wav
sample_166,0.076,land trocken,aber bleibt es trocken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_166_75ms.wav
sample_170,0.063,teil nord,es ist es in der nordhälfte,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_170_62ms.wav
sample_183,0.084,kommen dann,und das sich sich das nach nach nach nach,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_183_83ms.wav
sample_185,0.027,abend machen,ich wünsche ihnen einen schönen abend und machen sie es gut,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_185_26ms.wav
sample_189,0.086,wetter region,das wetter in weiten teilen deutschlands,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_189_85ms.wav
sample_191,0.059,wetter morgen,und nun die wettervorhersage für morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_191_58ms.wav
sample_193,0.152,nebel wolke,hier und wolken nebel,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_193_151ms.wav
sample_195,0.093,morgen tief,morgen sorgen morgen morgen morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_195_93ms.wav
sample_196,0.104,nordwest schnee,im nordwesten schneit schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_196_104ms.wav
sample_200,0.092,regen mitte,regen regen in den mitte,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_200_91ms.wav
sample_203,0.082,wolke teil,auch mal wolken wolken und wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_203_81ms.wav
sample_207,0.159,freundlich samstag,und samstag samstag samstag samstag samstag samstag samstag samstag samstag samstag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_207_159ms.wav
sample_207,0.598,nur bisschen,nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur nur,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_207_598ms.wav
sample_211,0.032,heute nacht,und heute nacht wird es heute nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_211_32ms.wav
sample_215,0.064,teil schneien,auch in der regionen teilweise kräftige teilweise,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_215_64ms.wav
sample_219,0.075,wie-aussehen morgen,und morgen morgen morgen morgen morgen morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_219_75ms.wav
sample_220,0.070,wie-aussehen august,und das ist es sehr sehr sehr,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_220_70ms.wav
sample_225,0.086,nacht regen,in der nacht regnet es regnet oder schauert,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_225_85ms.wav
sample_226,0.033,schnee koennen,dort kann es auch schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_226_32ms.wav
sample_234,0.104,tief morgen,und das tief morgen morgen morgen morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_234_104ms.wav
sample_240,0.068,wetter wie-aussehen,das wetter ändert sich auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_240_68ms.wav
sample_240,0.336,morgen april,morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_240_336ms.wav
sample_241,0.108,heute nacht,und heute nacht wird es heute nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_241_108ms.wav
sample_249,0.076,wetter wie-aussehen,das wetter ändert sich auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_249_75ms.wav
sample_252,0.119,koennen ix,dabei kann es kann es vereinzelt auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_252_118ms.wav
sample_253,0.089,nord dann,und im norden norden norden norden wieder,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_253_88ms.wav
sample_257,0.055,wetter morgen,und nun die wettervorhersage für morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_257_54ms.wav
sample_257,0.477,freitag november,und nun die wettervorhersage für morgen freitag den achten februar,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_257_477ms.wav
sample_258,0.092,schwach nord,schwacher bis mäßiger im norden mäßiger im norden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_258_91ms.wav
sample_262,0.150,nacht suedost,in der nacht und im südosten und in der mitte,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_262_150ms.wav
sample_266,0.056,deutsch koennen,es kann auch noch gefroren,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_266_56ms.wav
sample_270,0.079,nacht wolke,in der nacht liegen die wolken die wolken in der nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_270_79ms.wav
sample_277,0.157,maessig nord,der wind weht schwach bis mäßig,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_277_156ms.wav
sample_281,0.061,wetter wie-aussehen,das wetter ändert sich auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_281_60ms.wav
sample_282,0.113,suedost sonne,in der zeigt sich die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_282_112ms.wav
sample_283,0.079,suedost nacht,und in der nacht und in der osthälfte,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_283_78ms.wav
sample_285,0.128,sued teil,im süden süden ist es teilweise,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_285_127ms.wav
sample_288,0.068,wetter morgen,und nun die wettervorhersage für morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_288_67ms.wav
sample_292,0.079,wetter bleiben,das bleibt es bei uns in weiten teilen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_292_79ms.wav
sample_303,0.085,kommen wechselhaft,das tief das wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_303_85ms.wav
sample_310,0.110,region kommen,von westen zieht sich von nach nach,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_310_109ms.wav
sample_324,0.083,wetter wie-aussehen,das wetter ändert sich auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_324_82ms.wav
sample_330,0.069,wetter wie-aussehen,das wetter ändert sich auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_330_69ms.wav
sample_332,0.064,bis grad,sonst bis bis zu,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_332_64ms.wav
sample_334,0.081,ix schnee,dort schneit es etwas schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_334_81ms.wav
sample_334,0.449,berg schnee,an den bergen schneit es schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_334_449ms.wav
sample_335,0.088,wetter morgen,und nun die wettervorhersage für morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_335_87ms.wav
sample_342,0.073,nacht kommen,die nacht von der nacht von der nacht von der nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_342_73ms.wav
sample_343,0.041,nebel freundlich,abseits der nebel und freundlich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_343_40ms.wav
sample_347,0.087,sonne gewitter,die sonne können,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_347_87ms.wav
sample_351,0.071,wie-aussehen morgen,und morgen früh morgen morgen morgen morgen morgen morgen morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_351_70ms.wav
sample_351,0.511,samstag juli,und samstag samstag dann am samstag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_351_511ms.wav
sample_353,0.067,sued regen,im süden regnet es,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_353_67ms.wav
sample_359,0.148,nacht maximal,in der nacht nacht die nacht in der nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_359_147ms.wav
sample_363,0.088,bisschen region,an den alpen etwas etwas,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_363_87ms.wav
sample_369,0.063,wetter freitag,und freitag freitag freitag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_369_63ms.wav
sample_374,0.065,kommen bisschen,von westen zieht sich ein ein tief,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_374_65ms.wav
sample_377,0.053,bisschen dabei,und da gibt es ein bisschen ein bisschen ein bisschen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_377_52ms.wav
sample_382,0.104,vogel grad,am tag acht grad an der nordsee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_382_104ms.wav
sample_384,0.092,sonne wolke,mal sonne mal wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_384_92ms.wav
sample_391,0.078,wetter morgen,und nun die wettervorhersage für morgen morgen morgen für morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_391_77ms.wav
sample_392,0.086,bis grad,sonst bis bis bis zu,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_392_85ms.wav
sample_396,0.078,nacht heute,in der nacht heute nacht heute nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_396_77ms.wav
sample_396,0.392,bis grad,sonst bis bis zu,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_396_391ms.wav
sample_404,0.065,elf grad,am tag elf grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_404_65ms.wav
sample_405,0.088,zehn grad,sonst zehn grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_405_87ms.wav
sample_409,0.076,schnee dabei,auch schnee schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_409_75ms.wav
sample_414,0.057,woher kommen,das tief das sich von zu uns,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_414_57ms.wav
sample_416,0.089,stern koennen,hier und da bildet sich nebel auch die sterne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_416_89ms.wav
sample_421,0.033,abend tschuess,ich wünsche ihnen noch einen schönen abend,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_421_33ms.wav
sample_422,0.090,schwach maessig,schwacher bis mäßiger wind aus unterschiedlichen richtungen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_422_90ms.wav
sample_428,0.064,nacht kommen,die nacht von der nacht von der nacht von der nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_428_63ms.wav
sample_429,0.070,sonne dreissig,die sonne dreißig grad dreißig grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_429_69ms.wav
sample_432,0.077,samstag donnerstag,und und am donnerstag und am samstag und am samstag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_432_77ms.wav
sample_443,0.065,wetter samstag,und nun die samstag samstag samstag samstag samstag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_443_65ms.wav
sample_448,0.059,bisschen regen,an regen regen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_448_58ms.wav
sample_458,0.075,zehn grad,sonst zehn grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_458_75ms.wav
sample_459,0.107,regen teil,stellenweise regnet es teilweise ergiebig,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_459_106ms.wav
sample_462,0.087,nord manchmal,und auch in der auch auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_462_87ms.wav
sample_463,0.085,regen schnee,schnee regen oder schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_463_84ms.wav
sample_465,0.077,schauer nord,schauer schauer schauer,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_465_77ms.wav
sample_468,0.053,wechselhaft trocken,dabei bleibt es und trockenes wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_468_53ms.wav
sample_469,0.057,schwach frisch,der wind weht schwach bis mäßig,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_469_57ms.wav
sample_470,0.083,grad februar,am alpenrand geht es schon wieder ein grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_470_82ms.wav
sample_471,0.068,bis grad,sonst bis bis zu,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_471_68ms.wav
sample_475,0.061,morgen samstag,und nun die samstag morgen samstag samstag samstag samstag samstag samstag samstag samstag samstag samstag samstag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_475_60ms.wav
sample_476,0.071,heute nacht,und heute nacht wird es heute nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_476_70ms.wav
sample_487,0.076,region sonne,sonst scheint verbreitet die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_487_75ms.wav
sample_494,0.091,tief kommen,tiefer luftdruck bestimmt unser wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_494_90ms.wav
sample_496,0.073,wetter wie-aussehen,das wetter ändert sich auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_496_72ms.wav
sample_501,0.115,region koennen,an den alpen kann es vereinzelt auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_501_114ms.wav
sample_508,0.049,region bis,sonst bis bis bis zu,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_508_49ms.wav
sample_515,0.071,wetter morgen,und nun die wettervorhersage für morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_515_70ms.wav
sample_519,0.049,nord region,im norden und norden norden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_519_49ms.wav
sample_520,0.095,gewitter suedost,die gewitter gewitter gewitter im südosten und gewitter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_520_94ms.wav
sample_523,0.038,koennen sonne,und und zeigt sich auch die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_523_38ms.wav
sample_524,0.068,wetter wie-aussehen,das wetter ändert sich auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_524_67ms.wav
sample_524,0.354,morgen maerz,und morgen früh morgen früh den zweiten märz,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_524_354ms.wav
sample_525,0.085,ix maximal,sonst bleibt es bis zu,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_525_84ms.wav
sample_526,0.085,mehr wolke,und die wolken wieder mehr wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_526_84ms.wav
sample_530,0.085,sachsen schnee,in den schnee schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_530_84ms.wav
sample_531,0.084,kalt bis,und die schneefallgrenze bis bis zum teil bis zum teil bis,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_531_84ms.wav
sample_533,0.058,wetter freitag,und freitag freitag freitag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_533_57ms.wav
sample_540,0.104,vier grad,an der nordsee vier grad vier grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_540_104ms.wav
sample_541,0.049,abend lieb,guten abend liebe zuschauer,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_541_49ms.wav
sample_543,0.064,nordwest west,im westen und nordwesten westen nordwesten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_543_63ms.wav
sample_556,0.127,achtzehn sechs,der wind bis sechs bis sechs bis sechs grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_556_126ms.wav
sample_560,0.112,nordwest sonne,sonst scheint häufig die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_560_112ms.wav
sample_567,0.089,wie-aussehen morgen,und morgen früh morgen morgen morgen morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_567_88ms.wav
sample_568,0.088,wetter wie-aussehen,das wetter ändert sich auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_568_88ms.wav
sample_569,0.047,gut abend,liebe zuschauer guten abend,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_569_47ms.wav
sample_577,0.068,wetter morgen,und nun die wettervorhersage für morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_577_67ms.wav
sample_577,0.463,mittwoch januar,und das mittwoch ändert sich an diesem wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_577_462ms.wav
sample_578,0.111,schnee schneien,es schneit schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_578_110ms.wav
sample_583,0.083,wetter wie-aussehen,das wetter ändert sich auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_583_83ms.wav
sample_585,0.073,klar stern,sonst klart es meist klar,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_585_73ms.wav
sample_585,0.390,koennen sehen,und da kann sich auch die sterne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_585_389ms.wav
sample_588,0.056,nebel teil,örtlich bildet sich nebel nebel,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_588_55ms.wav
sample_589,0.076,mittag sued,und am nachmittag kann es vor allen dingen im süden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_589_76ms.wav
sample_598,0.067,wolke bisschen,hier und da tauchen ein paar wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_598_67ms.wav
sample_607,0.084,sonne wolke,mal sonne mal wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_607_84ms.wav
sample_615,0.073,wetter wie-aussehen,das wetter ändert sich auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_615_73ms.wav
sample_615,0.310,dienstag februar,und und dienstag auch am dienstag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_615_309ms.wav
sample_619,0.112,ost grad,im osten und osten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_619_112ms.wav
sample_627,0.076,bis grad,sonst bis bis zu,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_627_76ms.wav
sample_634,0.075,wetter morgen,und nun die wettervorhersage für morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_634_75ms.wav
sample_637,0.050,wechselhaft sonne,die sonne und sonne und sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_637_49ms.wav
sample_638,0.084,schwach berg,sonst schwacher im den bergen und den bergen auch mal den bergen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_638_83ms.wav
sample_641,0.080,nacht maximal,in der nacht nacht bis zu den alpen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_641_79ms.wav
sample_0,0.076,alpen koennen,am alpenrand alpen auch den alpen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_0_75ms.wav
sample_0,0.446,stern koennen,am kann es verbreitet die sterne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_0_446ms.wav
sample_1,0.085,region wetter,im süden bleibt es noch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_1_84ms.wav
sample_2,0.112,wehen dann,und es weht ein schwacher bis mäßiger wind aus süd bis südwest,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_2_112ms.wav
sample_4,0.048,morgen druck,und nun die wettervorhersage für morgen sonntag den zweiten märz,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_4_48ms.wav
sample_4,0.454,kommen verschwinden,die ziehen dann von nordwesten wieder aus,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_4_454ms.wav
sample_5,0.092,wolke sonne,sonst neben sonne und wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_5_91ms.wav
sample_15,0.061,nacht regen,in der nacht regnet es,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_15_61ms.wav
sample_17,0.041,wetter voraus,das wetter ändert sich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_17_40ms.wav
sample_17,0.431,freitag august,am freitag freitag überall,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_17_430ms.wav
sample_19,0.041,sued bisschen,im süden süden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_19_40ms.wav
sample_23,0.042,suedost west,und im im süden und im westen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_23_41ms.wav
sample_25,0.069,teilweise koennen,örtlich gibt es auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_25_69ms.wav
sample_26,0.087,meer nord,am norden im norden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_26_87ms.wav
sample_28,0.049,meistens moeglich,der kann es verbreitet möglich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_28_48ms.wav
sample_29,0.088,nord regen,im norden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_29_87ms.wav
sample_31,0.089,region bis,im der bis bis bis bis,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_31_89ms.wav
sample_32,0.103,samstag schnee,am samstag schneit es schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_32_103ms.wav
sample_32,0.382,regen im-verlauf,und da gibt es dann auch regenschauer,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_32_382ms.wav
sample_32,0.776,west mehr,im westen westen westen wieder,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_32_775ms.wav
sample_33,0.087,region nord,sonst norden norden norden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_33_87ms.wav
sample_34,0.069,bisschen abend,und abend noch heute nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_34_69ms.wav
sample_35,0.078,zwoelf region,am tag zwölf grad im der donau,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_35_77ms.wav
sample_44,0.062,und west,und es im westen und westen und im westen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_44_61ms.wav
sample_45,0.077,nord nebel,vor allem im norden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_45_77ms.wav
sample_51,0.057,sonne wolke,sonst mal sonne mal sonne mal sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_51_56ms.wav
sample_53,0.065,freundlich bisschen,am freundlichsten wird es etwas,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_53_64ms.wav
sample_53,0.367,sonne region,sonst scheint verbreitet die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_53_366ms.wav
sample_55,0.062,nord west,im norden und im norden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_55_62ms.wav
sample_59,0.096,ost koennen,im osten und osten noch noch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_59_95ms.wav
sample_61,0.051,luft regen,die nächsten tagen weiter nach deutschland,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_61_51ms.wav
sample_61,0.365,und morgen,und morgen morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_61_364ms.wav
sample_64,0.030,morgen auch,und auch morgen auch morgen auch morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_64_30ms.wav
sample_65,0.099,nacht locker,heute nacht nacht überall verbreitet verbreitet klar,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_65_98ms.wav
sample_72,0.050,tief kommen,das tief über england zieht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_72_50ms.wav
sample_72,0.310,kalt kommen,und die luft strömt nach deutschland,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_72_310ms.wav
sample_73,0.080,wechselhaft regen,es sorgt für wechselhaftes wetter mit regen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_73_79ms.wav
sample_73,0.439,koennen sonne,und da zeigt sich auch mal die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_73_439ms.wav
sample_74,0.110,verschwinden sonne,in der sonne zeigt sich die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_74_110ms.wav
sample_76,0.071,grad heute,im norden bleibt es heute heute,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_76_71ms.wav
sample_79,0.060,schwach schwer,sonst weht der wind schwach bis mäßig,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_79_59ms.wav
sample_81,0.067,schwach wehen,sonst weht meist schwach aus unterschiedlichen richtungen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_81_66ms.wav
sample_81,0.455,maessig nord,und der wind weht schwach im norden und an der nordsee auch frisch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_81_455ms.wav
sample_83,0.061,sonne wolke,sonst mal sonne mal wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_83_61ms.wav
sample_89,0.046,region trocken,im übrigen land bleibt es meist trocken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_89_45ms.wav
sample_90,0.084,wetter voraus,das wetter ändert sich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_90_84ms.wav
sample_90,0.289,dienstag juni,am dienstag ändert sich wenig,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_90_288ms.wav
sample_91,0.083,grad minus,minus minus minus zwei grad minus minus grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_91_83ms.wav
sample_95,0.033,wetter dienstag,ähnliches wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_95_32ms.wav
